video_id,view_count,like_count
bxV3103Fe58,550222.0,7725.0
tBOr7e3clUw,10935.0,310.0
Dy2xcPJPQQI,143.0,4.0
Cfp9LTaO6NU,52.0,5.0
Oj0GRuhCkoM,262.0,9.0
2jeLL4v_KBM,40660.0,361.0
GJVKEBfbm54,,
aqItiemd80A,2783747.0,35050.0
-pzej-Cu9bo,308.0,30.0
AQPKsEHTh7o,,
-kgNwKeHR3k,49.0,2.0
OSwhLrSVyz4,10.0,1.0
LUdL8QLJcD0,44.0,0.0
V4-yfQnjVyA,122.0,7.0
LXN-YHBEhb4,566.0,12.0
